copa_run3	micro_avg: 0.660, macro_avg: 0.660, copa_accuracy: 0.660
winograd-coreference_run3	micro_avg: 0.635, macro_avg: 0.635, winograd-coreference_f1: 0.537, winograd-coreference_acc: 0.635
wic_run3	micro_avg: 0.726, macro_avg: 0.726, wic_accuracy: 0.726, wic_f1: 0.746, wic_precision: 0.695, wic_recall: 0.806
commitbank_run3	micro_avg: 0.844, macro_avg: 0.844, commitbank_accuracy: 0.821, commitbank_f1: 0.844, commitbank_precision: 0.826, commitbank_recall: 0.873
rte-superglue_run3	micro_avg: 0.740, macro_avg: 0.740, rte-superglue_accuracy: 0.740
boolq_run3	micro_avg: 0.736, macro_avg: 0.736, boolq_acc_f1: 0.736, boolq_accuracy: 0.707, boolq_f1: 0.764, boolq_precision: 0.765, boolq_recall: 0.763
multirc_run3	micro_avg: 0.415, macro_avg: 0.415, multirc_ans_f1: 0.657, multirc_qst_f1: 0.566, multirc_em: 0.172, multirc_avg: 0.415
cosmosqa_run3	micro_avg: 0.752, macro_avg: 0.752, cosmosqa_accuracy: 0.752
acceptability-conj_run3	micro_avg: 0.895, macro_avg: 0.895, acceptability-conj_acc_f1: 0.895, acceptability-conj_accuracy: 0.891, acceptability-conj_f1: 0.898
acceptability-wh_run3	micro_avg: 0.950, macro_avg: 0.950, acceptability-wh_acc_f1: 0.950, acceptability-wh_accuracy: 0.950, acceptability-wh_f1: 0.951
acceptability-def_run3	micro_avg: 0.943, macro_avg: 0.943, acceptability-def_acc_f1: 0.943, acceptability-def_accuracy: 0.942, acceptability-def_f1: 0.943
acceptability-eos_run3	micro_avg: 0.959, macro_avg: 0.959, acceptability-eos_acc_f1: 0.959, acceptability-eos_accuracy: 0.958, acceptability-eos_f1: 0.960
edges-spr2_run3	micro_avg: 0.000, macro_avg: 0.833, edges-spr2_mcc: 0.733, edges-spr2_acc: 0.089, edges-spr2_precision: 0.829, edges-spr2_recall: 0.836, edges-spr2_f1: 0.833
edges-spr1_run3	micro_avg: 0.000, macro_avg: 0.867, edges-spr1_mcc: 0.807, edges-spr1_acc: 0.365, edges-spr1_precision: 0.858, edges-spr1_recall: 0.877, edges-spr1_f1: 0.867
edges-rel-semeval_run3	micro_avg: 0.000, macro_avg: 0.863, edges-rel-semeval_mcc: 0.856, edges-rel-semeval_acc: 0.839, edges-rel-semeval_precision: 0.888, edges-rel-semeval_recall: 0.840, edges-rel-semeval_f1: 0.863
cola_run3	micro_avg: 0.618, macro_avg: 0.618, cola_mcc: 0.618, cola_accuracy: 0.844
se-probing-top-constituents_run3	micro_avg: 0.934, macro_avg: 0.934, se-probing-top-constituents_accuracy: 0.934
se-probing-past-present_run3	micro_avg: 0.897, macro_avg: 0.897, se-probing-past-present_accuracy: 0.897
se-probing-bigram-shift_run3	micro_avg: 0.975, macro_avg: 0.975, se-probing-bigram-shift_accuracy: 0.975
se-probing-tree-depth_run3	micro_avg: 0.765, macro_avg: 0.765, se-probing-tree-depth_accuracy: 0.765
se-probing-subj-number_run3	micro_avg: 0.937, macro_avg: 0.937, se-probing-subj-number_accuracy: 0.937
se-probing-word-content_run3	micro_avg: 0.998, macro_avg: 0.998, se-probing-word-content_accuracy: 0.998
edges-ner-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.968, edges-ner-ontonotes_mcc: 0.966, edges-ner-ontonotes_acc: 0.965, edges-ner-ontonotes_precision: 0.970, edges-ner-ontonotes_recall: 0.965, edges-ner-ontonotes_f1: 0.968
se-probing-odd-man-out_run3	micro_avg: 0.735, macro_avg: 0.735, se-probing-odd-man-out_accuracy: 0.735
se-probing-obj-number_run3	micro_avg: 0.958, macro_avg: 0.958, se-probing-obj-number_accuracy: 0.958
se-probing-coordination-inversion_run3	micro_avg: 0.874, macro_avg: 0.874, se-probing-coordination-inversion_accuracy: 0.874
edges-coref-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.965, edges-coref-ontonotes_mcc: 0.931, edges-coref-ontonotes_acc: 0.965, edges-coref-ontonotes_precision: 0.965, edges-coref-ontonotes_recall: 0.966, edges-coref-ontonotes_f1: 0.965
edges-dep-ud-ewt_run3	micro_avg: 0.000, macro_avg: 0.957, edges-dep-ud-ewt_mcc: 0.956, edges-dep-ud-ewt_acc: 0.952, edges-dep-ud-ewt_precision: 0.961, edges-dep-ud-ewt_recall: 0.953, edges-dep-ud-ewt_f1: 0.957
