cola_mixrun1	micro_avg: 0.397, macro_avg: 0.397, cola_mcc: 0.397, cola_accuracy: 0.764
commitbank_run1	micro_avg: 0.743, macro_avg: 0.743, commitbank_accuracy: 0.857, commitbank_f1: 0.743, commitbank_precision: 0.758, commitbank_recall: 0.738
cola_run1	micro_avg: 0.623, macro_avg: 0.623, cola_mcc: 0.623, cola_accuracy: 0.845
copa_run1	micro_avg: 0.840, macro_avg: 0.840, copa_accuracy: 0.840
acceptability-conj_run1	micro_avg: 0.583, macro_avg: 0.583, acceptability-conj_acc_f1: 0.583, acceptability-conj_accuracy: 0.500, acceptability-conj_f1: 0.667
acceptability-conj_mixrun1	micro_avg: 0.583, macro_avg: 0.583, acceptability-conj_acc_f1: 0.583, acceptability-conj_accuracy: 0.500, acceptability-conj_f1: 0.667
acceptability-def_run1	micro_avg: 0.583, macro_avg: 0.583, acceptability-def_acc_f1: 0.583, acceptability-def_accuracy: 0.500, acceptability-def_f1: 0.667
acceptability-def_mixrun1	micro_avg: 0.583, macro_avg: 0.583, acceptability-def_acc_f1: 0.583, acceptability-def_accuracy: 0.500, acceptability-def_f1: 0.667
acceptability-eos_run1	micro_avg: 0.583, macro_avg: 0.583, acceptability-eos_acc_f1: 0.583, acceptability-eos_accuracy: 0.500, acceptability-eos_f1: 0.667
acceptability-eos_mixrun1	micro_avg: 0.646, macro_avg: 0.646, acceptability-eos_acc_f1: 0.646, acceptability-eos_accuracy: 0.604, acceptability-eos_f1: 0.689
acceptability-wh_run1	micro_avg: 0.695, macro_avg: 0.695, acceptability-wh_acc_f1: 0.695, acceptability-wh_accuracy: 0.650, acceptability-wh_f1: 0.741
acceptability-wh_mixrun1	micro_avg: 0.583, macro_avg: 0.583, acceptability-wh_acc_f1: 0.583, acceptability-wh_accuracy: 0.500, acceptability-wh_f1: 0.667
boolq_run1	micro_avg: 0.825, macro_avg: 0.825, boolq_acc_f1: 0.825, boolq_accuracy: 0.806, boolq_f1: 0.844, boolq_precision: 0.842, boolq_recall: 0.847
rte-superglue_run1	micro_avg: 0.787, macro_avg: 0.787, rte-superglue_accuracy: 0.787
wic_run1	micro_avg: 0.724, macro_avg: 0.724, wic_accuracy: 0.724, wic_f1: 0.743, wic_precision: 0.696, wic_recall: 0.796
rte-superglue_run1	micro_avg: 0.787, macro_avg: 0.787, rte-superglue_accuracy: 0.787
wic_run1	micro_avg: 0.724, macro_avg: 0.724, wic_accuracy: 0.724, wic_f1: 0.743, wic_precision: 0.696, wic_recall: 0.796
winograd-coreference_run1	micro_avg: 0.635, macro_avg: 0.635, winograd-coreference_f1: 0.000, winograd-coreference_acc: 0.635
commonsenseqa_run1	micro_avg: 0.653, macro_avg: 0.653, commonsenseqa_accuracy: 0.653
edges-dpr_mixrun1	micro_avg: 0.000, macro_avg: 0.609, edges-dpr_mcc: 0.143, edges-dpr_acc: 0.467, edges-dpr_precision: 0.558, edges-dpr_recall: 0.670, edges-dpr_f1: 0.609
edges-dpr_run1	micro_avg: 0.000, macro_avg: 0.667, edges-dpr_mcc: 0.000, edges-dpr_acc: 0.000, edges-dpr_precision: 0.500, edges-dpr_recall: 1.000, edges-dpr_f1: 0.667
edges-ner-ontonotes_run1	micro_avg: 0.000, macro_avg: 0.000, edges-ner-ontonotes_mcc: 0.000, edges-ner-ontonotes_acc: 0.000, edges-ner-ontonotes_precision: 0.000, edges-ner-ontonotes_recall: 0.000, edges-ner-ontonotes_f1: 0.000
edges-dep-ud-ewt_run1	micro_avg: 0.000, macro_avg: 0.080, edges-dep-ud-ewt_mcc: 0.060, edges-dep-ud-ewt_acc: 0.080, edges-dep-ud-ewt_precision: 0.080, edges-dep-ud-ewt_recall: 0.080, edges-dep-ud-ewt_f1: 0.080
edges-ner-ontonotes_mixrun1	micro_avg: 0.000, macro_avg: 0.960, edges-ner-ontonotes_mcc: 0.958, edges-ner-ontonotes_acc: 0.947, edges-ner-ontonotes_precision: 0.968, edges-ner-ontonotes_recall: 0.953, edges-ner-ontonotes_f1: 0.960
multirc_run1	micro_avg: 0.437, macro_avg: 0.437, multirc_ans_f1: 0.681, multirc_qst_f1: 0.616, multirc_em: 0.192, multirc_avg: 0.437
edges-coref-ontonotes_mixrun1	micro_avg: 0.000, macro_avg: 0.951, edges-coref-ontonotes_mcc: 0.901, edges-coref-ontonotes_acc: 0.950, edges-coref-ontonotes_precision: 0.950, edges-coref-ontonotes_recall: 0.951, edges-coref-ontonotes_f1: 0.951
edges-rel-semeval_mixrun1	micro_avg: 0.000, macro_avg: 0.742, edges-rel-semeval_mcc: 0.741, edges-rel-semeval_acc: 0.621, edges-rel-semeval_precision: 0.887, edges-rel-semeval_recall: 0.638, edges-rel-semeval_f1: 0.742
edges-rel-semeval_run1	micro_avg: 0.000, macro_avg: 0.000, edges-rel-semeval_mcc: 0.000, edges-rel-semeval_acc: 0.000, edges-rel-semeval_precision: 0.000, edges-rel-semeval_recall: 0.000, edges-rel-semeval_f1: 0.000
edges-pos-ontonotes_run1	micro_avg: 0.000, macro_avg: 0.007, edges-pos-ontonotes_mcc: 0.029, edges-pos-ontonotes_acc: 0.004, edges-pos-ontonotes_precision: 0.267, edges-pos-ontonotes_recall: 0.004, edges-pos-ontonotes_f1: 0.007
edges-spr1_mixrun1	micro_avg: 0.000, macro_avg: 0.838, edges-spr1_mcc: 0.768, edges-spr1_acc: 0.284, edges-spr1_precision: 0.852, edges-spr1_recall: 0.825, edges-spr1_f1: 0.838
edges-spr1_run1	micro_avg: 0.000, macro_avg: 0.569, edges-spr1_mcc: 0.429, edges-spr1_acc: 0.041, edges-spr1_precision: 0.680, edges-spr1_recall: 0.489, edges-spr1_f1: 0.569
edges-spr2_mixrun1	micro_avg: 0.000, macro_avg: 0.834, edges-spr2_mcc: 0.736, edges-spr2_acc: 0.073, edges-spr2_precision: 0.838, edges-spr2_recall: 0.830, edges-spr2_f1: 0.834
edges-spr2_run1	micro_avg: 0.000, macro_avg: 0.760, edges-spr2_mcc: 0.618, edges-spr2_acc: 0.054, edges-spr2_precision: 0.761, edges-spr2_recall: 0.759, edges-spr2_f1: 0.760
edges-srl-ontonotes_run1	micro_avg: 0.000, macro_avg: 0.000, edges-srl-ontonotes_mcc: 0.000, edges-srl-ontonotes_acc: 0.000, edges-srl-ontonotes_precision: 0.000, edges-srl-ontonotes_recall: 0.000, edges-srl-ontonotes_f1: 0.000
edges-coref-ontonotes_run1	micro_avg: 0.000, macro_avg: 0.933, edges-coref-ontonotes_mcc: 0.866, edges-coref-ontonotes_acc: 0.933, edges-coref-ontonotes_precision: 0.933, edges-coref-ontonotes_recall: 0.933, edges-coref-ontonotes_f1: 0.933
se-probing-bigram-shift_run1	micro_avg: 0.976, macro_avg: 0.976, se-probing-bigram-shift_accuracy: 0.976
se-probing-obj-number_run1	micro_avg: 0.956, macro_avg: 0.956, se-probing-obj-number_accuracy: 0.956
se-probing-coordination-inversion_run1	micro_avg: 0.870, macro_avg: 0.870, se-probing-coordination-inversion_accuracy: 0.870
se-probing-odd-man-out_run1	micro_avg: 0.747, macro_avg: 0.747, se-probing-odd-man-out_accuracy: 0.747
se-probing-sentence-length_run1	micro_avg: 0.451, macro_avg: 0.451, se-probing-sentence-length_accuracy: 0.451
se-probing-past-present_run1	micro_avg: 0.906, macro_avg: 0.906, se-probing-past-present_accuracy: 0.906
se-probing-top-constituents_run1	micro_avg: 0.929, macro_avg: 0.929, se-probing-top-constituents_accuracy: 0.929
se-probing-subj-number_run1	micro_avg: 0.937, macro_avg: 0.937, se-probing-subj-number_accuracy: 0.937
se-probing-tree-depth_run1	micro_avg: 0.743, macro_avg: 0.743, se-probing-tree-depth_accuracy: 0.743
se-probing-word-content_run1	micro_avg: 0.984, macro_avg: 0.984, se-probing-word-content_accuracy: 0.984
edges-nonterminal-ontonotes_run1	micro_avg: 0.000, macro_avg: 0.887, edges-nonterminal-ontonotes_mcc: 0.884, edges-nonterminal-ontonotes_acc: 0.817, edges-nonterminal-ontonotes_precision: 0.855, edges-nonterminal-ontonotes_recall: 0.922, edges-nonterminal-ontonotes_f1: 0.887
record_run1	micro_avg: 0.726, macro_avg: 0.726, record_f1: 0.730, record_em: 0.723, record_avg: 0.726
