rte_run2	micro_avg: 0.848, macro_avg: 0.848, rte_accuracy: 0.848
copa_run2	micro_avg: 0.800, macro_avg: 0.800, copa_accuracy: 0.800
commitbank_run2	micro_avg: 1.000, macro_avg: 1.000, commitbank_accuracy: 1.000, commitbank_f1: 1.000, commitbank_precision: 1.000, commitbank_recall: 1.000
wic_run2	micro_avg: 0.715, macro_avg: 0.715, wic_accuracy: 0.715, wic_f1: 0.751, wic_precision: 0.667, wic_recall: 0.859
boolq_run2	micro_avg: 0.875, macro_avg: 0.875, boolq_acc_f1: 0.875, boolq_accuracy: 0.861, boolq_f1: 0.889, boolq_precision: 0.882, boolq_recall: 0.897
commonsenseqa_run2	micro_avg: 0.728, macro_avg: 0.728, commonsenseqa_accuracy: 0.728
multirc_run2	micro_avg: 0.452, macro_avg: 0.452, multirc_ans_f1: 0.708, multirc_qst_f1: 0.658, multirc_em: 0.196, multirc_avg: 0.452
winograd-coreference_run2	micro_avg: 0.702, macro_avg: 0.702, winograd-coreference_f1: 0.659, winograd-coreference_acc: 0.702
cosmosqa_run2	micro_avg: 0.823, macro_avg: 0.823, cosmosqa_accuracy: 0.823
record_run2	micro_avg: 0.860, macro_avg: 0.860, record_f1: 0.863, record_em: 0.856, record_avg: 0.860
