winograd-coreference_run2	micro_avg: 0.587, macro_avg: 0.587, winograd-coreference_f1: 0.527, winograd-coreference_acc: 0.587
copa_run2	micro_avg: 0.640, macro_avg: 0.640, copa_accuracy: 0.640
commitbank_run2	micro_avg: 0.871, macro_avg: 0.871, commitbank_accuracy: 0.857, commitbank_f1: 0.871, commitbank_precision: 0.850, commitbank_recall: 0.897
wic_run2	micro_avg: 0.701, macro_avg: 0.701, wic_accuracy: 0.701, wic_f1: 0.730, wic_precision: 0.665, wic_recall: 0.809
rte-superglue_run2	micro_avg: 0.682, macro_avg: 0.682, rte-superglue_accuracy: 0.682
acceptability-eos_run2	micro_avg: 0.899, macro_avg: 0.899, acceptability-eos_acc_f1: 0.899, acceptability-eos_accuracy: 0.896, acceptability-eos_f1: 0.902
acceptability-wh_run2	micro_avg: 0.967, macro_avg: 0.967, acceptability-wh_acc_f1: 0.967, acceptability-wh_accuracy: 0.967, acceptability-wh_f1: 0.968
acceptability-conj_run2	micro_avg: 0.583, macro_avg: 0.583, acceptability-conj_acc_f1: 0.583, acceptability-conj_accuracy: 0.500, acceptability-conj_f1: 0.667
acceptability-def_run2	micro_avg: 0.923, macro_avg: 0.923, acceptability-def_acc_f1: 0.923, acceptability-def_accuracy: 0.923, acceptability-def_f1: 0.923
edges-spr2_run2	micro_avg: 0.000, macro_avg: 0.834, edges-spr2_mcc: 0.735, edges-spr2_acc: 0.084, edges-spr2_precision: 0.835, edges-spr2_recall: 0.833, edges-spr2_f1: 0.834
edges-dpr_run2	micro_avg: 0.000, macro_avg: 0.847, edges-dpr_mcc: 0.694, edges-dpr_acc: 0.847, edges-dpr_precision: 0.847, edges-dpr_recall: 0.847, edges-dpr_f1: 0.847
edges-spr1_run2	micro_avg: 0.000, macro_avg: 0.869, edges-spr1_mcc: 0.810, edges-spr1_acc: 0.375, edges-spr1_precision: 0.866, edges-spr1_recall: 0.872, edges-spr1_f1: 0.869
edges-rel-semeval_run2	micro_avg: 0.000, macro_avg: 0.847, edges-rel-semeval_mcc: 0.839, edges-rel-semeval_acc: 0.809, edges-rel-semeval_precision: 0.878, edges-rel-semeval_recall: 0.817, edges-rel-semeval_f1: 0.847
boolq_run2	micro_avg: 0.801, macro_avg: 0.801, boolq_acc_f1: 0.801, boolq_accuracy: 0.778, boolq_f1: 0.824, boolq_precision: 0.811, boolq_recall: 0.837
cola_run2	micro_avg: 0.624, macro_avg: 0.624, cola_mcc: 0.624, cola_accuracy: 0.846
se-probing-sentence-length_run2	micro_avg: 0.470, macro_avg: 0.470, se-probing-sentence-length_accuracy: 0.470
se-probing-top-constituents_run2	micro_avg: 0.932, macro_avg: 0.932, se-probing-top-constituents_accuracy: 0.932
se-probing-tree-depth_run2	micro_avg: 0.764, macro_avg: 0.764, se-probing-tree-depth_accuracy: 0.764
se-probing-past-present_run2	micro_avg: 0.894, macro_avg: 0.894, se-probing-past-present_accuracy: 0.894
se-probing-bigram-shift_run2	micro_avg: 0.974, macro_avg: 0.974, se-probing-bigram-shift_accuracy: 0.974
se-probing-word-content_run2	micro_avg: 0.998, macro_avg: 0.998, se-probing-word-content_accuracy: 0.998
se-probing-obj-number_run2	micro_avg: 0.963, macro_avg: 0.963, se-probing-obj-number_accuracy: 0.963
se-probing-subj-number_run2	micro_avg: 0.934, macro_avg: 0.934, se-probing-subj-number_accuracy: 0.934
edges-ner-ontonotes_run2	micro_avg: 0.000, macro_avg: 0.967, edges-ner-ontonotes_mcc: 0.965, edges-ner-ontonotes_acc: 0.964, edges-ner-ontonotes_precision: 0.970, edges-ner-ontonotes_recall: 0.965, edges-ner-ontonotes_f1: 0.967
edges-dep-ud-ewt_run2	micro_avg: 0.000, macro_avg: 0.956, edges-dep-ud-ewt_mcc: 0.956, edges-dep-ud-ewt_acc: 0.950, edges-dep-ud-ewt_precision: 0.961, edges-dep-ud-ewt_recall: 0.952, edges-dep-ud-ewt_f1: 0.956
se-probing-odd-man-out_run2	micro_avg: 0.738, macro_avg: 0.738, se-probing-odd-man-out_accuracy: 0.738
se-probing-coordination-inversion_run2	micro_avg: 0.872, macro_avg: 0.872, se-probing-coordination-inversion_accuracy: 0.872
multirc_run2	micro_avg: 0.326, macro_avg: 0.326, multirc_ans_f1: 0.563, multirc_qst_f1: 0.421, multirc_em: 0.088, multirc_avg: 0.326
edges-pos-ontonotes_run2	micro_avg: 0.000, macro_avg: 0.981, edges-pos-ontonotes_mcc: 0.980, edges-pos-ontonotes_acc: 0.980, edges-pos-ontonotes_precision: 0.981, edges-pos-ontonotes_recall: 0.981, edges-pos-ontonotes_f1: 0.981
